TimeStamp, HR , SC 
 20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-18,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
20-02-19,5.00
